0.44332,0.23292,-0.23953,0.37965,0.48183,0.19684,0.1844,0.32,-0.028362,0.50766,0.095548,0.30584,0.0537,0.095149,-0.26886,0.3377,0.1691,-0.056069,-0.46585,-0.12921,-0.24549,0.3511,0.21526,0.12629,-0.11764,0.27435,0.32914,-0.21589,0.058253,-0.19018,-0.52927,-0.14252,0.25664,-0.028659,0.31345,-0.057739,0.14805,0.31329,0.010771,0.13966,-0.040666,-0.0039393,-0.065391,0.31383,0.32881,0.43833,0.04328,-0.11697,-0.10633,-0.10187,-0.025741,0.055292,0.31652,-0.19806,-0.1044,0.292,0.02763,0.42783,-0.078949,-0.13562,0.1569,-0.050149,-0.16985,-0.14636,-0.28569,-0.2478,-0.54045,-0.13336,-0.0004646,0.53405,0.14034,0.16297,0.25046,0.23728,-0.31335,0.47163,-0.2698,-0.063406,0.28856,-0.25334,0.23433,0.31456,0.25747,0.40916,-0.052605,0.39747,0.027485,-0.18547,0.013836,0.3504,-0.26717,-0.152,0.59243,-0.14015,-0.37017,0.41408,0.29827,0.17849,-0.4216,0.52631
-0.095404,0.01603,-0.10466,0.0043885,-0.10201,-0.1393,0.14281,0.15945,-0.07636,-0.16221,-0.13355,-0.10627,0.17891,-0.14123,0.1066,-0.022247,0.23227,0.16829,0.2001,0.49639,0.29694,0.16265,0.20353,-0.045455,0.084237,0.19954,-0.20067,0.31146,0.011712,0.17799,0.10706,0.25651,0.010497,0.10595,-0.13318,-0.028557,-0.17564,-0.38624,-0.13859,0.2811,0.19051,0.0085969,0.25799,0.021033,0.05536,-0.034404,0.06231,0.19957,0.037217,0.050624,-0.22625,-0.098926,-0.07396,0.126,0.45235,0.12563,0.24688,0.074299,0.0031089,-0.028096,-0.070708,0.0082257,0.055654,0.38221,-0.01202,0.22794,0.248,0.35086,0.25444,-0.077417,0.13499,0.27309,0.13938,-0.11914,0.29044,-0.1939,0.11902,-0.082336,0.10287,0.42976,-0.021347,-0.017876,-0.17569,0.02135,-0.0075343,0.087637,0.12771,0.3182,0.079358,-0.1739,-0.022728,0.33553,-0.14876,0.068466,0.053659,0.089335,0.041074,-0.19526,0.082618,-0.14148
0.014446,-0.035873,-0.013839,-0.036612,0.025612,-0.032364,-0.043232,-0.073936,-0.046599,0.084064,-0.045852,-0.011728,-0.038367,-0.046483,-0.039441,-0.025824,-0.042745,-0.04098,-0.057479,0.0067729,-0.053225,-0.093696,-0.049859,-0.039794,-0.042842,-0.066132,0.0052854,-0.047819,-0.042431,-0.045957,0.076943,-0.041913,-0.034598,-0.042148,-0.0060956,-0.044391,-0.042903,-0.027055,-0.050705,-0.037218,-0.039485,-0.043797,-0.03582,-0.036708,-0.046732,-0.024695,-0.041943,-0.04244,-0.04258,-0.042768,-0.057711,-0.046351,-0.015407,-0.043592,-0.0028372,-0.056129,-0.033535,-0.096749,-0.043358,-0.040295,-0.037221,-0.04382,-0.040585,-0.026826,-0.017183,-0.051914,-0.099622,-0.030605,-0.033258,-0.01596,-0.040926,-0.041672,-0.050348,-0.024809,-0.065074,0.078835,-0.041142,-0.045806,-0.051099,-0.040668,-0.03213,-0.027733,-0.019256,-0.05115,-0.044062,-0.082641,-0.040653,-0.042517,-0.042104,0.011413,-0.020058,-0.035565,0.12393,-0.042165,-0.0099248,-0.096069,-0.040249,-0.039334,-0.0032314,0.075999
-0.50497,-0.28205,0.14818,-0.43079,-0.54571,-0.25118,-0.21848,-0.34575,-0.038813,-0.56755,-0.15362,-0.3623,-0.090789,-0.15267,0.20651,-0.39124,-0.19833,0.012674,0.41014,0.015653,0.19551,-0.37465,-0.24259,-0.18321,0.061327,-0.29864,-0.37556,0.16563,-0.11328,0.14081,0.46423,0.098272,-0.30615,-0.019714,-0.36873,-0.0084934,-0.19938,-0.29512,-0.07407,-0.17363,-0.00037633,-0.054793,0.024385,-0.36178,-0.37143,-0.49681,-0.093205,0.072702,0.044305,0.041983,-0.026188,-0.11686,-0.37313,0.14253,0.014986,-0.32389,-0.064133,-0.46675,0.014524,0.062809,-0.21391,-0.011611,0.10593,0.085081,0.20074,0.19899,0.485,0.079651,-0.037548,-0.6044,-0.17728,-0.19505,-0.28208,-0.29265,0.26149,-0.5243,0.20931,-0.007036,-0.3241,0.17672,-0.28733,-0.36733,-0.30724,-0.45846,-0.011101,-0.43355,-0.070503,0.13547,-0.063166,-0.40207,0.18219,0.10059,-0.65874,0.080176,0.29212,-0.44958,-0.34335,-0.22569,0.34785,-0.58999
-0.3394,-0.2303,0.036754,-0.29875,-0.35221,-0.20872,-0.18827,-0.2254,-0.069078,-0.36193,-0.14353,-0.27649,-0.11466,-0.14211,0.091237,-0.28743,-0.16778,-0.046094,0.21776,-0.064771,0.078189,-0.21881,-0.18929,-0.16982,-0.0084383,-0.20242,-0.2794,0.055651,-0.12584,0.044366,0.17409,0.010397,-0.2435,-0.066093,-0.27944,-0.051399,-0.17059,-0.19675,-0.087879,-0.15003,-0.055811,-0.085719,-0.041184,-0.26942,-0.26746,-0.32667,-0.11434,-0.0052385,-0.018278,-0.020514,-0.047527,-0.12126,-0.28192,0.047266,-0.059037,-0.23466,-0.098066,-0.26958,-0.037275,-0.0030742,-0.18869,-0.055714,0.023675,-0.0069298,0.078739,0.084175,0.25677,-0.0081526,-0.081667,-0.35192,-0.1668,-0.15815,-0.21711,-0.23607,0.12574,-0.3478,0.09327,-0.047005,-0.24025,0.052181,-0.23438,-0.27607,-0.24135,-0.30108,-0.054456,-0.26629,-0.10109,0.033472,-0.094746,-0.2954,0.068009,0.007497,-0.37847,0.0054218,0.1342,-0.26166,-0.25868,-0.18623,0.16414,-0.36676
-0.2596,-0.19517,0.13726,-0.27588,-0.27966,-0.11308,-0.20438,-0.28256,-0.019302,-0.24159,-0.065743,-0.17993,-0.14313,-0.06213,0.075863,-0.23829,-0.2155,-0.080675,0.18216,-0.16517,-0.024192,-0.29877,-0.23383,-0.11711,-0.018186,-0.26399,-0.13757,-0.046457,-0.099594,-0.005428,0.31013,-0.062494,-0.20613,-0.078047,-0.16911,-0.018733,-0.072738,-0.027984,-0.016741,-0.21103,-0.095735,-0.063302,-0.10332,-0.24234,-0.26333,-0.29623,-0.10635,-0.05636,-0.010138,-0.017295,0.050962,-0.058718,-0.20179,0.019149,-0.15623,-0.26053,-0.14726,-0.33055,-0.016251,0.031402,-0.12329,-0.035704,0.025307,-0.10973,0.13562,0.0091797,0.20299,-0.10312,-0.13519,-0.34624,-0.17865,-0.22061,-0.24004,-0.14139,0.016858,-0.19774,0.071399,0.0046473,-0.2531,-0.084291,-0.18225,-0.22703,-0.12216,-0.30268,-0.029034,-0.31487,-0.1156,-0.064801,-0.094667,-0.16177,0.12513,-0.088278,-0.30776,0.0013235,0.17979,-0.32491,-0.24041,-0.077441,0.21328,-0.27261
0.1203,0.05296,-0.44623,0.18197,0.15145,-0.13663,0.16258,0.33804,-0.24331,0.090989,-0.20915,-0.01668,0.094893,-0.21671,-0.20655,0.10422,0.26645,0.0014076,-0.24481,0.25787,-0.0015465,0.39422,0.27583,-0.09844,-0.13023,0.3431,-0.087111,0.031129,-0.088001,-0.079229,-0.49743,0.030825,0.067273,-0.046646,-0.037145,-0.21283,-0.20742,-0.22804,-0.2781,0.30369,0.036114,-0.13535,0.088617,0.13315,0.19277,0.19937,-0.043618,-0.008292,-0.17396,-0.15629,-0.39247,-0.2055,0.026244,-0.1384,0.24388,0.24895,0.1511,0.36445,-0.19288,-0.26683,-0.10101,-0.16761,-0.19616,0.14417,-0.36129,-0.067203,-0.23573,0.12647,0.13614,0.27573,0.11425,0.31955,0.22272,-0.08558,-0.050538,0.026998,-0.19353,-0.27511,0.21315,0.10118,0.012498,0.087242,-0.12175,0.2433,-0.18643,0.33294,0.017278,0.058236,-0.045917,-0.046079,-0.35971,0.09822,0.18005,-0.16229,-0.34894,0.36615,0.14257,-0.20067,-0.36065,0.13595
0.31307,0.13795,0.20226,0.16155,0.32234,0.3249,-0.046675,-0.081568,0.19814,0.41287,0.2935,0.31116,-0.11458,0.30173,-0.096657,0.20273,-0.17486,-0.12479,-0.2664,-0.48875,-0.33437,-0.10053,-0.13439,0.19744,-0.030071,-0.13673,0.42147,-0.34201,0.10849,-0.17218,-0.068678,-0.25756,0.14883,-0.036378,0.34492,0.13193,0.3507,0.55448,0.27897,-0.24278,-0.14975,0.097434,-0.24,0.13835,0.086037,0.21539,0.038516,-0.1803,0.034923,0.018334,0.36162,0.24465,0.27191,-0.10592,-0.44999,-0.020664,-0.20741,0.019932,0.086197,0.11383,0.23576,0.086559,-0.0048502,-0.39657,0.067789,-0.25185,-0.35331,-0.36165,-0.22191,0.25146,-0.040793,-0.233,-0.039284,0.3119,-0.34756,0.44548,-0.11392,0.19758,0.014958,-0.47059,0.18895,0.19487,0.37855,0.12742,0.1063,0.014398,-0.052013,-0.3407,0.0090241,0.3987,0.084861,-0.35031,0.3994,-0.014771,-0.03475,0.0009275,0.10823,0.37771,-0.078745,0.38475
0.31145,0.2188,-0.17805,0.33241,0.33677,0.10527,0.23845,0.34423,-0.017779,0.28312,0.038902,0.20129,0.1583,0.034214,-0.11775,0.28016,0.26265,0.073418,-0.22796,0.19872,0.0020371,0.36504,0.28394,0.10874,-0.010124,0.32272,0.15003,0.030966,0.087518,-0.022076,-0.37042,0.052751,0.23418,0.065903,0.18803,-0.015937,0.050006,0.0218,-0.022927,0.26206,0.094843,0.040626,0.10895,0.28508,0.31451,0.36175,0.099655,0.043059,-0.022255,-0.01302,-0.098284,0.02992,0.23059,-0.052862,0.18859,0.31307,0.16999,0.41024,-0.01702,-0.072892,0.1172,0.0065396,-0.062373,0.1191,-0.17996,-0.039318,-0.23462,0.11014,0.15357,0.43196,0.20273,0.27392,0.28638,0.1454,-0.048353,0.2314,-0.11269,-0.045779,0.3018,0.077542,0.20043,0.26411,0.12257,0.37023,-0.0024569,0.38696,0.11683,0.055826,0.085559,0.18226,-0.16952,0.088707,0.35076,-0.034105,-0.22645,0.40143,0.28246,0.058282,-0.26242,0.32094
-0.13589,-0.086538,0.11207,-0.1333,-0.1498,-0.020459,-0.11293,-0.15111,0.044097,-0.15152,0.018988,-0.077045,-0.082061,0.021925,0.060945,-0.1129,-0.13886,-0.037709,0.10803,-0.12827,-0.0077589,-0.15306,-0.14177,-0.025011,0.015855,-0.15259,-0.05919,-0.025329,-0.020513,0.009742,0.11598,-0.036415,-0.093295,-0.024439,-0.072342,0.036514,0.012682,0.0095203,0.053063,-0.14666,-0.051811,0.00344,-0.06755,-0.1162,-0.12984,-0.14455,-0.034134,-0.026029,0.028961,0.022513,0.09555,0.021913,-0.090755,0.030096,-0.123,-0.13815,-0.098345,-0.15118,0.032063,0.062186,-0.027939,0.020104,0.044058,-0.080294,0.098626,0.015856,0.13038,-0.074322,-0.090915,-0.16906,-0.095741,-0.15001,-0.13133,-0.044249,0.023379,-0.12835,0.057617,0.058326,-0.13109,-0.050512,-0.074899,-0.10575,-0.03455,-0.14465,0.026874,-0.15034,-0.053209,-0.040612,-0.02987,-0.076865,0.097189,-0.060939,-0.19218,0.029425,0.10327,-0.15107,-0.11666,0.0066315,0.11022,-0.16283
0.15856,0.089008,0.0028388,0.12545,0.16004,0.13566,0.022336,0.046983,0.04964,0.16406,0.1084,0.14664,-0.032774,0.11132,-0.10533,0.12645,-0.02639,-0.062911,-0.19053,-0.23134,-0.17284,0.05167,0.00020748,0.082871,-0.047528,0.015547,0.17791,-0.1706,0.039836,-0.10997,-0.18109,-0.12736,0.097124,-0.027426,0.15594,0.020073,0.13774,0.23928,0.087567,-0.060421,-0.067545,0.021429,-0.1048,0.10664,0.096832,0.1453,0.014303,-0.095691,-0.02378,-0.028067,0.11733,0.083517,0.13868,-0.0912,-0.2053,0.057833,-0.072124,0.10913,-0.00027652,-0.0043813,0.10089,0.0067744,-0.052302,-0.18213,-0.056858,-0.14716,-0.20883,-0.165,-0.083885,0.15994,0.013285,-0.050677,0.041343,0.13759,-0.18755,0.17462,-0.11078,0.041835,0.06754,-0.22646,0.10316,0.12042,0.16034,0.1249,0.012689,0.097334,-0.018463,-0.16511,-0.0023264,0.17198,-0.046307,-0.16331,0.14012,-0.048186,-0.11185,0.10006,0.095584,0.15186,-0.13844,0.15911
-0.69187,-0.43694,0.078022,-0.61013,-0.73039,-0.43554,-0.32241,-0.46181,-0.16041,-0.74193,-0.32156,-0.54883,-0.15229,-0.32271,0.21819,-0.56936,-0.25587,-0.025506,0.49012,0.11516,0.23501,-0.48874,-0.32231,-0.33317,0.016717,-0.38585,-0.57614,0.20292,-0.23117,0.14268,0.5649,0.10732,-0.46654,-0.08481,-0.55924,-0.10621,-0.38704,-0.53811,-0.22573,-0.19801,-0.035385,-0.15679,0.017814,-0.52907,-0.5328,-0.68512,-0.19181,0.059832,-0.017673,-0.017439,-0.19918,-0.26652,-0.55601,0.13487,0.093797,-0.45434,-0.09269,-0.63365,-0.066665,-0.010089,-0.37623,-0.10012,0.070546,0.13429,0.18522,0.2266,0.56948,0.11639,-0.057847,-0.79411,-0.27504,-0.22583,-0.39974,-0.47664,0.31255,-0.70574,0.22391,-0.12069,-0.46329,0.24791,-0.45114,-0.54199,-0.50381,-0.63873,-0.10375,-0.59308,-0.14387,0.16938,-0.14846,-0.5974,0.15625,0.13456,-0.81367,0.038424,0.32773,-0.60914,-0.50346,-0.42177,0.40828,-0.76323
0.26748,0.098867,-0.088678,0.17646,0.28588,0.14904,-0.00058695,0.042966,-0.0076499,0.33371,0.084988,0.20285,-0.089528,0.087292,-0.22979,0.1757,-0.058123,-0.14632,-0.37196,-0.27877,-0.31193,0.045027,-0.022219,0.06818,-0.13759,0.0011341,0.25241,-0.29969,0.00043009,-0.22725,-0.27998,-0.23607,0.1149,-0.098747,0.21887,-0.045796,0.1297,0.26965,0.038084,-0.095275,-0.14831,-0.034,-0.19219,0.13759,0.12162,0.22324,-0.034416,-0.19626,-0.10612,-0.11084,0.045885,0.048745,0.19346,-0.20419,-0.26195,0.058792,-0.13569,0.12768,-0.07327,-0.086996,0.097831,-0.059964,-0.15019,-0.27726,-0.16338,-0.28385,-0.42981,-0.2623,-0.15424,0.26807,-0.019055,-0.081867,0.032664,0.16684,-0.34845,0.33264,-0.23754,-0.023735,0.072873,-0.35195,0.12001,0.16165,0.19911,0.17277,-0.053369,0.11566,-0.07797,-0.28386,-0.060378,0.25677,-0.14949,-0.26922,0.35328,-0.1414,-0.23755,0.11429,0.11759,0.15387,-0.27261,0.32801
0.32644,0.15825,-0.49379,0.3151,0.36861,-0.022248,0.24229,0.43264,-0.23296,0.39463,-0.14715,0.14717,0.13514,-0.15515,-0.27763,0.24622,0.3463,-0.00049432,-0.38334,0.29774,-0.091594,0.48529,0.3628,-0.025046,-0.15361,0.43701,0.11864,-0.042949,-0.044828,-0.13465,-0.49883,-0.0066622,0.1804,-0.038026,0.13941,-0.21268,-0.11934,-0.05018,-0.25549,0.3844,0.040815,-0.1159,0.086672,0.25575,0.30647,0.35025,-0.0075887,-0.034843,-0.19167,-0.17296,-0.40373,-0.16143,0.18301,-0.19185,0.2739,0.34699,0.18697,0.44979,-0.20045,-0.29182,-0.012339,-0.16518,-0.23483,0.11943,-0.41601,-0.15152,-0.43589,0.10262,0.16168,0.42228,0.18209,0.40505,0.31545,0.047642,-0.17688,0.33795,-0.26711,-0.27773,0.31412,0.015154,0.12532,0.22281,0.031547,0.36294,-0.18464,0.42698,0.046846,0.0012732,-0.021139,0.16639,-0.41176,0.061504,0.49747,-0.19249,-0.41634,0.45287,0.25731,-0.095595,-0.42965,0.41788
-0.21027,-0.14384,0.093283,-0.19036,-0.21545,-0.14368,-0.11777,-0.16962,-0.02809,-0.22119,-0.095009,-0.18043,-0.058672,-0.095181,0.097446,-0.18096,-0.10655,-0.0070833,0.18543,0.067852,0.098289,-0.18148,-0.12754,-0.10453,0.019887,-0.1516,-0.20152,0.085666,-0.069816,0.060253,0.21561,0.042867,-0.15278,-0.023875,-0.18633,-0.012356,-0.12414,-0.22481,-0.049638,-0.090069,-0.013086,-0.039559,0.0047187,-0.17095,-0.17392,-0.20504,-0.060422,0.025167,0.013355,0.011184,-0.025866,-0.072844,-0.17981,0.061941,0.048808,-0.15967,-0.041341,-0.20334,-0.0011114,0.029637,-0.12003,-0.016057,0.046547,0.060553,0.11094,0.092208,0.20708,0.049556,-0.027262,-0.21851,-0.099843,-0.10103,-0.14393,-0.15811,0.12946,-0.2248,0.097972,-0.0088189,-0.15904,0.12243,-0.14724,-0.17389,-0.17299,-0.19702,-0.014959,-0.19467,-0.049658,0.071444,-0.045651,-0.20292,0.10167,0.056932,-0.21477,0.031174,0.14998,-0.20007,-0.16488,-0.14068,0.17241,-0.21975
